代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
603301,周线,2026-06-19,88.15,70,A,15.68,103.0,62.14,556.9,46.8,LEG1,否,是,52.2,0.53,60.9
300453,周线,2026-06-19,9.75,70,A,4.88,10.71,8.6,119.5,36.2,LEG1,否,是,52.6,0.54,8.43
688737,周线,2026-06-19,26.12,70,A,11.77,28.2,23.11,139.6,31.0,BREAKOUT,否,是,46.1,0.6,22.65
688758,周线,2026-06-19,20.04,70,A,14.21,21.99,17.5,54.8,57.7,LEG1,否,是,55.6,0.98,17.15
688766,周线,2026-06-19,580.2,70,A,55.88,305.99,218.78,447.6,34.9,BREAKOUT,是,是,88.5,0.89,214.4
688767,周线,2026-06-19,37.45,70,A,22.23,44.18,36.71,98.7,34.0,LEG1,否,是,49.0,0.62,35.98
688777,周线,2026-06-19,117.2,70,A,34.2,93.32,62.3,172.9,52.5,BREAKOUT,是,是,89.0,0.64,61.05
688800,周线,2026-06-19,93.4,70,A,19.2,109.5,79.41,470.3,33.3,BREAKOUT,否,是,40.6,0.72,77.82
002636,周线,2026-06-19,95.71,70,A,4.63,19.44,11.25,319.9,55.3,LEG1,是,是,93.9,0.79,11.03
300489,周线,2026-06-19,214.0,70,A,10.39,58.02,40.0,458.4,37.8,BREAKOUT,是,是,86.4,0.85,39.2
301321,周线,2026-06-19,38.16,70,A,8.58,25.8,17.73,200.7,46.9,BREAKOUT,是,是,81.7,0.76,17.38
301120,周线,2026-06-19,19.83,70,A,6.34,29.92,19.51,371.9,44.1,READY,否,是,45.1,0.44,19.12
301123,周线,2026-06-19,114.87,70,A,11.1,82.0,48.88,638.7,46.7,BREAKOUT,是,是,75.6,0.93,47.9
301133,周线,2026-06-19,40.63,70,A,16.01,50.79,35.3,217.2,44.5,LEG1,否,是,42.1,0.44,34.59
600353,周线,2026-06-19,38.19,70,A,4.95,19.96,13.6,303.2,42.4,BREAKOUT,是,是,91.4,0.29,13.33
002253,周线,2026-06-19,11.1,70,A,7.51,12.38,10.1,64.8,46.8,LEG1,否,是,44.6,0.38,9.9
000021,周线,2026-06-19,42.91,70,A,10.18,35.97,25.48,253.3,40.7,BREAKOUT,是,是,76.7,0.78,24.97
603800,周线,2026-06-19,81.33,70,A,15.72,58.71,34.21,273.5,57.0,BREAKOUT,是,是,78.2,0.93,33.53
300731,周线,2026-06-19,60.08,70,A,8.41,83.32,58.76,890.7,32.8,BREAKOUT,否,是,40.2,0.54,57.58
300740,周线,2026-06-19,22.03,70,A,9.6,28.33,19.36,195.1,47.9,LEG1,否,是,41.5,0.68,18.97
000586,周线,2026-06-19,15.49,70,A,5.57,25.12,12.5,351.0,64.6,LEG1,否,是,42.6,0.36,12.25
000595,周线,2026-06-19,6.54,70,A,3.12,6.91,4.67,121.5,59.1,LEG1,否,是,45.0,0.77,4.58
688096,周线,2026-06-19,13.41,70,A,4.28,10.1,7.6,136.0,43.0,BREAKOUT,是,是,76.7,0.99,7.45
688308,周线,2026-06-19,174.47,70,A,14.07,34.98,17.0,148.6,86.0,LEG1,是,是,81.1,0.7,16.66
688314,周线,2026-06-19,40.5,70,A,16.88,58.6,30.16,247.2,68.2,LEG1,否,是,41.3,0.51,29.56
301307,周线,2026-06-19,68.85,70,A,15.91,45.88,32.0,188.4,46.3,BREAKOUT,是,是,87.7,0.62,31.36
301319,周线,2026-06-19,164.5,70,A,23.15,61.0,38.28,163.5,60.0,BREAKOUT,是,是,85.8,0.93,37.51
603226,周线,2026-06-19,55.8,70,A,2.88,44.3,27.33,1438.2,41.0,BREAKOUT,是,是,83.2,0.65,26.78
002718,周线,2026-06-19,111.4,70,A,8.36,82.57,53.06,887.7,39.8,BREAKOUT,是,是,87.7,0.71,52.0
002652,周线,2026-06-19,4.67,70,A,1.58,6.77,4.17,328.5,50.1,LEG1,否,是,40.3,0.57,4.09
300444,周线,2026-06-19,13.21,70,A,4.44,18.69,12.78,320.9,41.5,LEG1,否,是,41.7,0.3,12.52
603165,周线,2026-06-19,15.7,70,A,8.28,20.36,13.0,145.9,60.9,LEG1,否,是,44.8,0.32,12.74
688331,周线,2026-06-19,109.19,70,A,22.37,156.79,75.03,600.9,60.8,LEG1,否,是,43.7,0.59,73.53
301338,周线,2026-06-19,162.71,70,A,18.43,210.99,152.02,1044.8,30.6,BREAKOUT,否,是,44.1,0.97,148.98
600186,周线,2026-06-19,14.66,70,A,2.92,6.82,5.53,133.6,33.1,BREAKOUT,是,是,82.8,0.77,5.42
688332,周线,2026-06-19,127.54,70,A,44.02,135.78,124.51,208.5,12.3,LEG1,否,否,58.5,1.94,122.02
688300,周线,2026-06-19,235.24,70,A,28.88,103.68,52.75,259.0,68.1,LEG1,是,是,90.6,0.76,51.7
603186,周线,2026-06-19,226.67,70,A,13.91,88.15,56.95,533.7,42.0,BREAKOUT,是,是,93.1,0.43,55.81
603190,周线,2026-06-19,25.58,70,A,17.32,29.5,23.03,70.3,53.1,READY,否,是,41.2,0.5,22.57
300432,周线,2026-06-19,23.3,70,A,5.53,28.85,15.96,421.7,55.3,LEG1,否,是,49.4,0.49,15.64
002795,周线,2026-06-19,7.5,70,A,3.08,8.83,6.6,186.7,38.8,BREAKOUT,否,是,40.0,0.66,6.47
603132,周线,2026-06-19,17.42,70,A,9.16,20.7,14.35,126.0,55.0,LEG1,否,是,47.4,0.46,14.06
002183,周线,2026-06-19,5.67,70,A,2.67,7.93,4.8,197.0,59.5,LEG1,否,是,46.0,0.5,4.7
603773,周线,2026-06-19,166.13,70,A,15.33,42.55,32.22,177.6,38.0,BREAKOUT,是,是,95.4,0.77,31.58
300762,周线,2026-06-19,38.86,70,A,7.3,49.44,32.66,577.3,39.8,LEG1,否,是,50.8,0.73,32.01
300763,周线,2026-06-19,93.31,70,A,41.58,124.0,83.39,198.2,49.3,READY,否,是,46.0,0.54,81.72
300790,周线,2026-06-19,29.08,70,A,7.86,33.0,22.42,319.8,42.1,BREAKOUT,否,否,50.5,1.79,21.97
688347,周线,2026-06-19,260.7,70,A,26.6,166.5,105.55,525.9,43.6,BREAKOUT,是,是,82.2,0.72,103.44
688351,周线,2026-06-19,23.02,70,A,16.14,27.87,20.27,72.7,64.8,LEG1,否,是,42.2,0.63,19.86
688700,周线,2026-06-19,99.77,70,A,16.95,51.0,36.87,200.9,41.5,BREAKOUT,是,是,84.6,0.78,36.13
002821,周线,2026-06-19,115.0,70,A,59.55,132.98,91.33,123.3,56.7,LEG1,否,是,49.5,0.4,89.5
300820,周线,2026-06-19,73.16,70,A,30.66,67.9,46.3,121.5,58.0,BREAKOUT,是,是,80.2,0.75,45.37
300828,周线,2026-06-19,19.85,70,A,7.16,28.2,18.63,293.9,45.5,LEG1,否,是,46.0,0.61,18.26
002176,周线,2026-06-19,11.49,70,A,6.2,16.97,8.7,173.7,76.8,LEG1,否,是,46.8,0.86,8.53
002181,周线,2026-06-19,11.4,70,A,2.92,13.23,9.58,353.1,35.4,BREAKOUT,否,是,40.4,0.69,9.39
000628,周线,2026-06-19,53.59,70,A,32.07,68.11,47.45,112.4,57.3,LEG1,否,是,41.7,0.52,46.5
600869,周线,2026-06-19,33.26,70,A,2.66,8.87,6.62,233.5,36.2,BREAKOUT,是,是,93.9,0.89,6.49
600879,周线,2026-06-19,20.2,70,A,5.48,27.35,20.2,399.1,32.7,LEG1,否,是,42.0,0.52,19.8
002741,周线,2026-06-19,39.44,70,A,8.62,23.74,16.41,175.4,48.5,BREAKOUT,是,是,89.6,0.49,16.08
002757,周线,2026-06-19,21.07,70,A,9.95,32.8,18.98,229.6,60.5,LEG1,否,是,43.0,0.53,18.6
603118,周线,2026-06-19,13.32,70,A,5.21,17.7,10.76,239.7,55.6,LEG1,否,是,48.0,0.42,10.54
300376,周线,2026-06-19,6.3,70,A,2.07,8.24,2.76,298.1,88.8,LEG1,否,否,56.4,1.58,2.7
300385,周线,2026-06-19,13.36,70,A,3.0,22.1,5.68,636.7,86.0,LEG1,否,是,42.6,0.24,5.57
600926,周线,2026-06-19,16.0,70,A,11.72,17.59,15.02,50.1,43.8,LEG1,否,是,42.3,0.64,14.72
002141,周线,2026-06-19,4.28,70,A,0.78,3.92,3.64,402.6,8.9,BREAKOUT,是,否,67.8,2.3,3.57
605336,周线,2026-06-19,15.05,70,A,9.29,19.09,13.1,105.5,61.1,LEG1,否,是,40.9,0.28,12.84
300201,周线,2026-06-19,18.6,70,A,2.84,6.0,5.03,111.3,30.7,BREAKOUT,是,是,79.8,0.57,4.93
002080,周线,2026-06-19,82.41,70,A,9.28,53.57,29.12,477.3,55.2,LEG1,是,是,78.7,0.81,28.54
002085,周线,2026-06-19,13.07,70,A,11.08,18.17,14.7,64.0,48.9,LEG1,否,否,44.5,1.49,14.41
301196,周线,2026-06-19,194.86,70,A,22.5,122.33,72.5,443.7,49.9,BREAKOUT,是,是,78.8,0.99,71.05
300843,周线,2026-06-19,120.6,70,A,10.76,66.66,47.89,519.5,33.6,BREAKOUT,是,是,85.5,0.74,46.93
600589,周线,2026-06-19,10.24,70,A,2.07,14.58,9.42,604.3,41.2,LEG1,否,是,45.5,0.33,9.23
603803,周线,2026-06-19,12.89,70,A,3.89,17.71,9.51,355.3,59.3,LEG1,否,是,46.2,0.41,9.32
603806,周线,2026-06-19,17.34,70,A,11.74,19.7,16.42,67.8,41.2,LEG1,否,是,50.7,0.61,16.09
300814,周线,2026-06-19,180.25,70,A,21.99,116.0,67.7,427.5,51.4,LEG1,是,是,89.8,0.75,66.35
600884,周线,2026-06-19,14.2,70,A,5.67,18.07,12.72,218.7,43.1,LEG1,否,是,46.4,0.44,12.47
603933,周线,2026-06-19,23.65,70,A,7.58,27.42,19.35,261.7,40.7,LEG1,否,是,48.8,0.38,18.96
603936,周线,2026-06-19,26.76,70,A,5.29,16.29,10.08,207.9,56.5,LEG1,是,是,79.7,0.73,9.88
603937,周线,2026-06-19,13.62,70,A,6.44,18.88,11.1,193.2,62.5,LEG1,否,是,43.7,0.36,10.88
002025,周线,2026-06-19,63.4,70,A,31.98,83.63,48.95,161.5,67.1,LEG1,否,是,44.1,0.43,47.97
688072,周线,2026-06-19,740.0,70,A,101.4,407.7,138.63,302.1,87.8,LEG1,是,是,84.6,0.91,135.86
000657,周线,2026-06-19,89.53,70,A,7.3,71.5,45.55,879.5,40.4,BREAKOUT,是,是,86.3,0.83,44.64
301098,周线,2026-06-19,8.6,70,A,5.81,9.96,7.68,71.4,54.9,BREAKOUT,否,否,40.3,1.32,7.53
600366,周线,2026-06-19,14.08,70,A,4.55,16.2,11.09,256.0,43.9,READY,否,否,63.4,1.78,10.87
600367,周线,2026-06-19,57.1,70,A,7.47,29.0,19.44,288.2,44.4,BREAKOUT,是,是,95.8,0.89,19.05
002046,周线,2026-06-19,62.01,70,A,7.19,55.52,24.74,672.2,63.7,LEG1,是,是,75.4,0.66,24.25
002136,周线,2026-06-19,13.48,70,A,6.79,15.86,11.74,133.6,45.4,LEG1,否,是,49.5,0.68,11.51
002831,周线,2026-06-19,30.9,70,A,19.74,30.99,26.78,57.0,37.4,BREAKOUT,否,是,40.5,0.8,26.24
002843,周线,2026-06-19,22.14,70,A,10.9,29.93,17.6,174.6,64.8,LEG1,否,是,42.6,0.36,17.25
603150,周线,2026-06-19,78.36,70,A,20.0,65.97,43.35,229.8,49.2,BREAKOUT,是,是,79.4,0.63,42.48
002796,周线,2026-06-19,42.63,70,A,5.4,62.78,8.7,1062.6,94.2,LEG1,否,是,42.3,0.38,8.53
603115,周线,2026-06-19,119.94,70,A,8.83,21.36,17.56,141.9,30.3,BREAKOUT,是,是,76.6,0.26,17.21
603042,周线,2026-06-19,20.41,70,A,6.85,24.2,14.31,253.3,57.0,LEG1,否,是,52.2,0.51,14.02
603045,周线,2026-06-19,84.49,70,A,8.13,23.85,18.31,193.4,35.2,BREAKOUT,是,是,75.2,0.85,17.94
688667,周线,2026-06-19,120.03,70,A,29.81,172.7,55.75,479.3,81.8,LEG1,否,是,49.9,0.71,54.63
688668,周线,2026-06-19,408.3,70,A,27.62,182.54,124.11,560.9,37.7,BREAKOUT,是,是,85.3,0.65,121.63
301356,周线,2026-06-19,23.48,70,A,11.2,26.95,19.68,140.6,46.2,READY,否,是,51.3,0.49,19.29
301358,周线,2026-06-19,75.65,70,A,22.28,110.0,59.4,393.7,57.7,LEG1,否,是,43.0,0.65,58.21
301360,周线,2026-06-19,77.06,70,A,36.0,91.92,60.68,155.3,55.9,BREAKOUT,否,是,46.2,0.92,59.47
301373,周线,2026-06-19,195.17,70,A,17.7,34.32,24.36,93.9,59.9,BREAKOUT,是,是,88.5,0.94,23.87
600176,周线,2026-06-19,54.6,70,A,8.5,17.58,14.78,106.8,30.8,BREAKOUT,是,是,80.3,0.91,14.48
600892,周线,2026-06-19,3.6,70,A,2.33,4.04,3.42,73.4,36.3,READY,否,是,40.1,0.59,3.35
600157,周线,2026-06-19,1.67,70,A,1.01,2.1,1.66,107.9,40.4,READY,否,是,40.7,0.3,1.63
688359,周线,2026-06-19,176.0,70,A,24.72,85.11,64.39,244.3,34.3,BREAKOUT,是,是,91.3,1.0,63.1
300867,周线,2026-06-19,19.83,70,A,9.1,24.56,18.72,169.9,37.8,LEG1,否,是,45.2,0.49,18.35
300868,周线,2026-06-19,139.1,70,A,8.88,36.5,26.8,311.0,35.1,LEG1,是,是,86.4,0.66,26.26
600576,周线,2026-06-19,5.75,70,A,3.59,7.02,7.03,95.5,-0.3,LEG1,否,否,41.1,1.72,6.89
603926,周线,2026-06-19,19.58,70,A,6.55,26.18,17.14,299.7,46.1,LEG1,否,是,43.5,0.42,16.8
002938,周线,2026-06-19,119.01,70,A,15.92,63.98,48.0,301.9,33.3,BREAKOUT,是,是,87.8,0.94,47.04
600183,周线,2026-06-19,180.15,70,A,13.1,75.8,51.2,478.6,39.2,BREAKOUT,是,是,93.4,0.94,50.18
301377,周线,2026-06-19,590.0,70,A,11.81,219.95,64.5,1762.4,74.7,LEG1,是,是,97.8,0.83,63.21
301379,周线,2026-06-19,25.92,70,A,14.8,31.0,22.82,109.5,50.5,BREAKOUT,否,否,46.1,1.36,22.36
301393,周线,2026-06-19,51.68,70,A,33.26,62.4,46.69,87.6,53.9,BREAKOUT,否,是,41.4,0.36,45.76
600150,周线,2026-06-19,37.15,70,A,26.93,43.42,33.05,61.2,62.9,LEG1,否,是,52.1,0.66,32.39
600152,周线,2026-06-19,11.07,70,A,3.9,16.62,6.41,326.2,80.3,LEG1,否,是,46.7,0.31,6.28
300301,周线,2026-06-19,3.26,70,A,0.99,4.1,2.07,314.1,65.3,LEG1,否,是,47.8,0.3,2.03
688052,周线,2026-06-19,264.8,70,A,78.09,204.6,145.87,162.0,46.4,BREAKOUT,是,是,77.5,0.64,142.95
688059,周线,2026-06-19,196.15,70,A,38.4,140.52,77.11,265.9,62.1,LEG1,是,是,82.1,0.86,75.57
000695,周线,2026-06-19,14.47,70,A,6.29,15.5,11.61,146.4,42.2,BREAKOUT,否,是,51.2,0.63,11.38
600552,周线,2026-06-19,24.13,70,A,8.28,16.77,11.4,102.5,63.3,BREAKOUT,是,是,76.2,0.93,11.17
300322,周线,2026-06-19,30.14,70,A,5.39,34.0,22.83,530.8,39.0,READY,否,是,51.0,0.89,22.37
300326,周线,2026-06-19,6.3,70,A,3.48,7.33,5.37,110.6,50.9,LEG1,否,是,43.0,0.45,5.26
600973,周线,2026-06-19,6.66,70,A,3.12,8.06,6.07,158.3,40.3,LEG1,否,是,43.2,0.82,5.95
603075,周线,2026-06-19,22.74,70,A,15.72,27.71,20.81,76.3,57.5,LEG1,否,是,43.1,0.5,20.39
603002,周线,2026-06-19,23.2,70,A,3.57,12.34,9.07,245.7,37.3,BREAKOUT,是,是,93.1,0.67,8.89
300260,周线,2026-06-19,78.3,70,A,15.9,65.2,45.24,310.1,40.5,BREAKOUT,是,是,75.2,0.95,44.34
300270,周线,2026-06-19,12.05,70,A,3.3,15.62,9.78,373.3,47.4,LEG1,否,是,47.2,0.5,9.58
603978,周线,2026-06-19,27.04,70,A,7.7,34.68,21.37,350.4,49.3,LEG1,否,是,48.6,0.72,20.94
001389,周线,2026-06-19,205.8,70,A,32.77,88.49,64.05,170.0,43.9,BREAKOUT,是,是,75.3,0.61,62.77
001896,周线,2026-06-19,21.76,70,A,2.93,6.56,5.16,123.9,38.6,BREAKOUT,是,是,78.1,0.84,5.06
001309,周线,2026-06-19,709.62,70,A,54.16,759.99,227.0,1303.2,75.5,LEG1,否,是,76.1,0.59,222.46
603986,周线,2026-06-19,586.04,70,A,55.2,331.16,236.86,499.9,34.2,BREAKOUT,是,是,91.3,0.8,232.12
300885,周线,2026-06-19,25.57,70,A,4.26,36.38,20.66,754.0,48.9,READY,否,是,44.7,0.35,20.25
002028,周线,2026-06-19,186.93,70,A,59.66,232.28,69.92,289.3,94.1,LEG1,否,是,46.0,0.72,68.52
600984,周线,2026-06-19,4.21,70,A,1.93,5.38,3.67,178.8,49.6,LEG1,否,是,44.2,0.6,3.6
300311,周线,2026-06-19,5.26,70,A,2.84,5.85,4.84,106.0,33.6,READY,否,是,49.1,0.49,4.74
002916,周线,2026-06-19,444.27,70,A,46.78,295.66,211.0,532.0,34.0,BREAKOUT,是,是,79.2,0.76,206.78
002921,周线,2026-06-19,23.81,70,A,7.81,33.26,21.66,325.9,45.6,LEG1,否,是,40.3,0.43,21.23
603039,周线,2026-06-19,41.18,70,A,26.36,49.99,48.31,89.6,7.1,LEG1,否,否,44.2,1.6,47.34
688383,周线,2026-06-19,184.0,70,A,36.29,85.98,59.0,136.9,54.3,BREAKOUT,是,是,96.3,0.78,57.82
688418,周线,2026-06-19,45.72,70,A,8.9,54.69,37.31,514.5,38.0,LEG1,否,是,49.5,0.36,36.56
301502,周线,2026-06-19,84.66,70,A,29.31,48.9,39.42,66.8,48.4,BREAKOUT,是,是,78.3,0.51,38.63
301510,周线,2026-06-19,35.41,70,A,19.0,41.55,29.4,118.7,53.9,READY,否,是,49.8,0.96,28.81
688035,周线,2026-06-19,97.33,70,A,23.23,79.97,52.9,244.3,47.7,BREAKOUT,是,是,78.3,0.69,51.84
688045,周线,2026-06-19,78.55,70,A,20.66,60.6,39.53,193.3,52.8,BREAKOUT,是,是,77.9,0.96,38.74
301075,周线,2026-06-19,67.32,70,A,12.6,98.29,60.77,680.1,43.8,READY,否,是,40.1,0.37,59.55
301081,周线,2026-06-19,14.84,70,A,5.45,11.87,9.62,117.8,35.0,BREAKOUT,是,是,41.0,0.47,9.43
301085,周线,2026-06-19,63.85,70,A,31.31,78.25,54.3,149.9,51.0,BREAKOUT,否,是,45.3,0.28,53.21
688046,周线,2026-06-19,17.79,70,A,9.08,21.99,12.89,142.2,70.5,LEG1,否,是,43.3,0.34,12.63
000751,周线,2026-06-19,5.11,70,A,2.26,6.84,4.92,202.7,41.9,LEG1,否,是,41.5,0.61,4.82
605016,周线,2026-06-19,25.24,70,A,14.54,29.1,22.46,100.1,45.6,LEG1,否,是,48.7,0.33,22.01
300903,周线,2026-06-19,98.16,70,A,4.51,45.0,10.3,897.8,85.7,LEG1,是,是,84.6,0.59,10.09
001337,周线,2026-06-19,43.44,70,A,19.03,61.04,43.72,220.8,41.2,LEG1,否,是,40.3,0.44,42.85
001373,周线,2026-06-19,36.13,70,A,22.2,46.5,32.26,109.5,58.6,READY,否,是,47.3,0.82,31.61
002947,周线,2026-06-19,90.95,70,A,18.88,57.18,43.81,202.9,34.9,BREAKOUT,是,是,76.2,0.47,42.93
601996,周线,2026-06-19,2.53,70,A,1.59,3.2,2.21,101.3,61.5,LEG1,否,是,42.9,0.79,2.17
600098,周线,2026-06-19,6.91,70,A,4.91,8.5,6.86,73.1,45.7,READY,否,是,41.1,0.57,6.72
688661,周线,2026-06-19,152.15,70,A,20.1,108.5,72.34,439.8,40.9,BREAKOUT,是,是,81.4,0.91,70.89
688409,周线,2026-06-19,200.8,70,A,31.14,112.86,79.11,262.4,41.3,BREAKOUT,是,是,80.0,0.98,77.53
300239,周线,2026-06-19,5.35,70,A,3.63,6.82,5.12,87.9,53.3,READY,否,否,49.7,1.97,5.02
688627,周线,2026-06-19,542.28,70,A,36.7,319.71,225.68,771.1,33.2,BREAKOUT,是,是,84.3,1.0,221.17
688630,周线,2026-06-19,475.77,70,A,45.0,169.9,105.99,277.6,51.2,BREAKOUT,是,是,96.5,0.63,103.87
605060,周线,2026-06-19,50.52,70,A,11.44,67.92,48.06,493.7,35.2,LEG1,否,是,44.9,0.44,47.1
001215,周线,2026-06-19,40.28,70,A,21.14,48.98,37.07,131.7,42.8,READY,否,是,47.7,0.82,36.33
605111,周线,2026-06-19,71.15,70,A,25.7,50.88,36.15,98.0,58.5,BREAKOUT,是,是,79.4,0.76,35.43
001287,周线,2026-06-19,27.4,70,A,14.47,32.0,21.66,121.1,59.0,LEG1,否,是,54.8,0.57,21.23
600549,周线,2026-06-19,80.84,70,A,13.5,66.77,51.0,394.6,29.6,BREAKOUT,是,是,77.4,0.99,49.98
002992,周线,2026-06-19,46.75,70,A,34.0,56.98,47.15,67.6,42.8,LEG1,否,否,46.0,1.58,46.21
002993,周线,2026-06-19,72.6,70,A,23.07,55.68,43.5,141.4,37.4,BREAKOUT,是,是,77.2,0.97,42.63
301448,周线,2026-06-19,39.78,70,A,16.19,69.99,35.44,332.3,64.2,READY,否,否,53.5,1.38,34.73
600118,周线,2026-06-19,75.79,70,A,18.88,119.5,74.66,532.9,44.6,LEG1,否,是,40.4,0.55,73.17
688416,周线,2026-06-19,138.72,70,A,20.57,121.0,69.4,488.2,51.4,BREAKOUT,是,是,75.4,0.71,68.01
300013,周线,2026-06-19,3.91,70,A,1.36,4.32,3.17,217.6,38.9,BREAKOUT,否,是,38.0,0.58,3.11
003009,周线,2026-06-19,62.1,70,A,33.18,69.38,47.0,109.1,61.8,LEG1,否,否,54.6,1.55,46.06
601869,周线,2026-06-19,460.5,70,A,20.61,120.62,72.28,485.2,48.3,BREAKOUT,是,是,80.8,0.52,70.83
601886,周线,2026-06-19,9.43,70,A,4.27,10.2,7.5,138.9,45.5,LEG1,否,是,57.7,0.65,7.35
003031,周线,2026-06-19,160.26,70,A,34.57,88.5,71.88,156.0,30.8,BREAKOUT,是,是,76.5,0.81,70.44
601696,周线,2026-06-19,13.15,70,A,8.4,16.28,11.96,93.8,54.8,READY,否,否,61.1,2.56,11.72
301053,周线,2026-06-19,41.42,70,A,14.14,69.97,26.0,394.8,78.8,LEG1,否,是,40.7,0.4,25.48
000762,周线,2026-06-19,30.18,70,A,16.89,41.43,25.28,145.3,65.8,LEG1,否,是,44.9,0.5,24.77
000777,周线,2026-06-19,21.86,70,A,10.58,27.19,19.9,157.0,43.9,LEG1,否,否,57.4,1.62,19.5
605123,周线,2026-06-19,103.21,70,A,43.2,130.91,89.39,203.0,47.3,READY,否,是,49.0,0.63,87.6
605178,周线,2026-06-19,63.2,70,A,10.0,89.39,49.9,793.9,49.7,LEG1,否,是,43.6,0.34,48.9
000988,周线,2026-06-19,170.51,70,A,22.96,141.41,72.92,515.9,57.8,LEG1,是,是,79.6,0.56,71.46
600522,周线,2026-06-19,54.91,70,A,10.42,20.23,15.38,94.1,49.4,BREAKOUT,是,是,88.3,0.86,15.07
600527,周线,2026-06-19,2.41,70,A,1.33,3.5,2.09,163.2,65.0,LEG1,否,是,43.0,0.39,2.05
301511,周线,2026-06-19,162.8,70,A,9.86,40.8,27.86,313.8,41.8,BREAKOUT,是,是,91.6,0.74,27.3
301526,周线,2026-06-19,40.23,70,A,2.91,16.16,5.42,455.3,81.1,LEG1,是,是,93.4,0.73,5.31
688618,周线,2026-06-19,33.4,70,A,16.93,48.45,26.86,186.2,68.5,LEG1,否,是,45.2,0.45,26.32
600110,周线,2026-06-19,17.22,70,A,2.56,8.85,6.5,245.7,37.4,BREAKOUT,是,是,82.0,0.13,6.37
600111,周线,2026-06-19,50.32,70,A,15.08,57.96,44.02,284.4,32.5,LEG1,否,是,49.5,0.78,43.14
301568,周线,2026-06-19,114.67,70,A,24.02,63.7,46.72,165.2,42.8,BREAKOUT,是,是,93.2,1.0,45.79
301587,周线,2026-06-19,25.14,70,A,17.04,30.59,21.93,79.5,63.9,LEG1,否,是,42.8,0.65,21.49
600067,周线,2026-06-19,3.38,70,A,1.55,4.75,2.81,206.5,60.6,LEG1,否,否,43.2,2.33,2.75
300985,周线,2026-06-19,33.3,70,A,12.83,28.5,19.67,122.1,56.3,BREAKOUT,是,是,85.2,0.86,19.28
000935,周线,2026-06-19,26.25,70,A,10.09,34.13,22.9,238.3,46.7,LEG1,否,是,43.0,0.67,22.44
000938,周线,2026-06-19,27.21,70,A,14.22,34.49,23.23,142.5,55.6,LEG1,否,是,45.6,0.6,22.77
605258,周线,2026-06-19,37.24,70,A,13.4,39.55,30.44,195.1,34.8,LEG1,否,是,57.5,0.88,29.83
300919,周线,2026-06-19,49.27,70,A,26.61,66.15,44.88,148.6,53.8,LEG1,否,是,40.6,0.6,43.98
300920,周线,2026-06-19,38.25,70,A,9.81,48.3,35.22,392.4,34.0,BREAKOUT,否,是,40.1,0.85,34.52
688610,周线,2026-06-19,239.7,70,A,23.49,100.0,71.0,325.7,37.9,BREAKOUT,是,是,86.8,0.45,69.58
301021,周线,2026-06-19,115.6,70,A,11.8,64.6,46.7,447.5,33.9,BREAKOUT,是,是,84.7,0.89,45.77
300209,周线,2026-06-19,28.38,70,A,1.15,6.48,5.27,463.5,22.7,BREAKOUT,是,是,75.1,0.6,5.16
003036,周线,2026-06-19,104.79,70,A,6.1,21.5,14.88,252.5,43.0,BREAKOUT,是,是,98.5,0.56,14.58
399319,周线,2026-06-19,3462.21,70,A,2004.59,3815.75,3330.38,90.4,26.8,LEG1,否,是,40.7,0.7,3263.77
000510,周线,2026-06-19,22.02,70,A,2.63,23.5,12.71,793.5,51.7,READY,否,是,75.8,0.81,12.46
399366,周线,2026-06-19,3113.79,70,A,1112.36,3420.09,2572.7,207.5,36.7,LEG1,否,是,56.2,0.77,2521.25
300105,周线,2026-06-19,7.17,70,A,3.99,8.25,6.97,106.8,30.0,LEG1,否,否,58.3,1.78,6.83
300121,周线,2026-06-19,12.55,70,A,6.6,15.5,11.32,134.8,47.0,READY,否,否,48.7,1.66,11.09
399750,周线,2026-06-19,8970.13,70,A,6748.41,9528.54,8485.93,41.2,37.5,LEG1,否,是,42.3,0.93,8316.21
399328,周线,2026-06-19,11550.92,70,A,7510.73,12206.05,10382.02,62.5,38.8,LEG1,否,是,53.8,0.77,10174.38
300936,周线,2026-06-19,124.1,70,A,21.86,44.27,34.54,102.5,43.4,BREAKOUT,是,是,91.0,0.82,33.85
300938,周线,2026-06-19,44.52,70,A,15.95,68.77,29.25,331.2,74.8,LEG1,否,是,44.6,0.9,28.66
601208,周线,2026-06-19,73.2,70,A,6.12,36.49,16.58,496.2,65.6,LEG1,是,是,89.0,0.81,16.25
601778,周线,2026-06-19,5.02,70,A,2.1,7.88,3.24,275.2,80.3,LEG1,否,是,40.6,0.26,3.18
300050,周线,2026-06-19,6.9,70,A,2.06,6.29,5.56,205.3,17.3,BREAKOUT,是,是,49.6,0.58,5.45
605287,周线,2026-06-19,42.18,70,A,9.98,66.21,38.41,563.4,49.4,LEG1,否,是,45.8,0.31,37.64
301607,周线,2026-06-19,42.86,70,A,32.25,53.43,41.51,65.7,56.3,BREAKOUT,否,否,41.8,1.33,40.68
399019,周线,2026-06-19,5126.49,70,A,2078.97,5289.88,4259.09,154.4,32.1,LEG1,否,是,62.1,0.6,4173.91
399357,周线,2026-06-19,4250.3,70,A,2530.91,3754.09,2823.68,48.3,76.1,LEG1,是,是,91.4,0.77,2767.21
